transaction_id,date,day_of_week,hour,product,category,quantity,unit_price,total,payment_method
TX00357,2024-01-05,Friday,14,Cheesecake,Dessert,1,140,140,Card
TX00358,2024-01-05,Friday,11,Green Tea,Tea,1,45,45,Cash
TX00359,2024-01-05,Friday,21,Latte,Coffee,1,95,95,Card
TX00360,2024-01-05,Friday,20,Cappuccino,Coffee,1,90,90,Cash
TX00361,2024-01-05,Friday,21,Brownie,Dessert,1,110,110,Card
TX00362,2024-01-05,Friday,20,Cheesecake,Dessert,1,140,140,Mobile
TX00363,2024-01-05,Friday,18,Brownie,Dessert,1,110,110,Cash
TX00364,2024-01-05,Friday,13,Cheesecake,Dessert,1,140,140,Cash
TX00365,2024-01-05,Friday,22,Espresso,Coffee,3,65,195,Card
TX00366,2024-01-05,Friday,20,Brownie,Dessert,1,110,110,Cash
TX00367,2024-01-06,Saturday,20,Black Tea,Tea,1,35,35,Cash
TX00368,2024-01-06,Saturday,19,Brownie,Dessert,2,110,220,Card
TX00369,2024-01-06,Saturday,19,Latte,Coffee,1,95,95,Card
TX00370,2024-01-06,Saturday,12,Filter Coffee,Coffee,1,70,70,Cash
TX00371,2024-01-06,Saturday,12,Black Tea,Tea,1,35,35,Card
TX00372,2024-01-06,Saturday,10,Espresso,Coffee,1,65,65,Cash
TX00373,2024-01-06,Saturday,17,Green Tea,Tea,1,45,45,Cash
TX00374,2024-01-06,Saturday,14,Black Tea,Tea,1,35,35,Card
TX00375,2024-01-06,Saturday,12,Filter Coffee,Coffee,1,70,70,Card
TX00376,2024-01-06,Saturday,17,Brownie,Dessert,2,110,220,Cash
TX00377,2024-01-06,Saturday,21,Espresso,Coffee,1,65,65,Card
TX00378,2024-01-06,Saturday,18,Sandwich,Food,1,130,130,Mobile
TX00379,2024-01-06,Saturday,8,Croissant,Pastry,1,75,75,Card
TX00380,2024-01-06,Saturday,14,Cappuccino,Coffee,1,90,90,Card
TX00381,2024-01-06,Saturday,19,Cheesecake,Dessert,1,140,140,Card
TX00382,2024-01-06,Saturday,18,Filter Coffee,Coffee,1,70,70,Card
TX00383,2024-01-06,Saturday,9,Green Tea,Tea,1,45,45,Card
TX00384,2024-01-06,Saturday,18,Latte,Coffee,1,95,95,Card
TX00385,2024-01-06,Saturday,21,Green Tea,Tea,2,45,90,Card
TX00386,2024-01-06,Saturday,8,Black Tea,Tea,2,35,70,Card
TX00387,2024-01-06,Saturday,19,Sandwich,Food,1,130,130,Card
TX00388,2024-01-06,Saturday,17,Black Tea,Tea,2,35,70,Mobile
TX00389,2024-01-06,Saturday,12,Cappuccino,Coffee,2,90,180,Card
TX00390,2024-01-06,Saturday,19,Green Tea,Tea,1,45,45,Card
TX00391,2024-01-06,Saturday,17,Green Tea,Tea,1,45,45,Card
TX00392,2024-01-06,Saturday,19,Croissant,Pastry,1,75,75,Card
TX00393,2024-01-06,Saturday,8,Black Tea,Tea,1,35,35,Card
TX00394,2024-01-06,Saturday,10,Cappuccino,Coffee,1,90,90,Card
TX00395,2024-01-06,Saturday,22,Latte,Coffee,1,95,95,Card
TX00396,2024-01-06,Saturday,13,Brownie,Dessert,1,110,110,Mobile
TX00397,2024-01-06,Saturday,9,Espresso,Coffee,1,65,65,Card
TX00398,2024-01-06,Saturday,11,Espresso,Coffee,1,65,65,Mobile
TX00399,2024-01-06,Saturday,10,Cappuccino,Coffee,1,90,90,Card
TX00400,2024-01-06,Saturday,8,Filter Coffee,Coffee,1,70,70,Cash
TX00401,2024-01-06,Saturday,10,Filter Coffee,Coffee,2,70,140,Cash
TX00402,2024-01-06,Saturday,14,Filter Coffee,Coffee,1,70,70,Cash
TX00403,2024-01-06,Saturday,22,Cheesecake,Dessert,1,140,140,Cash
TX00404,2024-01-06,Saturday,13,Espresso,Coffee,1,65,65,Mobile
TX00405,2024-01-06,Saturday,9,Green Tea,Tea,1,45,45,Card
TX00406,2024-01-06,Saturday,9,Filter Coffee,Coffee,2,70,140,Card
TX00407,2024-01-06,Saturday,18,Brownie,Dessert,2,110,220,Card
TX00408,2024-01-06,Saturday,13,Latte,Coffee,3,95,285,Mobile
TX00409,2024-01-06,Saturday,15,Croissant,Pastry,1,75,75,Cash
TX00410,2024-01-06,Saturday,9,Cheesecake,Dessert,1,140,140,Cash
TX00411,2024-01-06,Saturday,19,Brownie,Dessert,1,110,110,Card
TX00412,2024-01-06,Saturday,10,Cappuccino,Coffee,1,90,90,Mobile
TX00413,2024-01-06,Saturday,15,Filter Coffee,Coffee,1,70,70,Card
TX00414,2024-01-06,Saturday,17,Green Tea,Tea,2,45,90,Card
TX00415,2024-01-06,Saturday,22,Croissant,Pastry,1,75,75,Mobile
TX00416,2024-01-06,Saturday,9,Croissant,Pastry,1,75,75,Mobile
TX00417,2024-01-06,Saturday,20,Croissant,Pastry,2,75,150,Card
TX00418,2024-01-06,Saturday,9,Cappuccino,Coffee,1,90,90,Cash
TX00419,2024-01-06,Saturday,12,Sandwich,Food,1,130,130,Cash
TX00420,2024-01-06,Saturday,9,Croissant,Pastry,2,75,150,Card
TX00421,2024-01-06,Saturday,17,Brownie,Dessert,1,110,110,Card
TX00422,2024-01-06,Saturday,13,Latte,Coffee,1,95,95,Card
TX00423,2024-01-06,Saturday,8,Espresso,Coffee,2,65,130,Card
TX00424,2024-01-06,Saturday,21,Green Tea,Tea,1,45,45,Card
TX00425,2024-01-06,Saturday,13,Latte,Coffee,1,95,95,Card
TX00426,2024-01-06,Saturday,17,Cheesecake,Dessert,1,140,140,Card
TX00427,2024-01-06,Saturday,19,Green Tea,Tea,1,45,45,Mobile
TX00428,2024-01-06,Saturday,8,Green Tea,Tea,3,45,135,Card
TX00429,2024-01-06,Saturday,9,Espresso,Coffee,1,65,65,Card
TX00430,2024-01-06,Saturday,18,Espresso,Coffee,1,65,65,Mobile
TX00431,2024-01-06,Saturday,19,Cheesecake,Dessert,1,140,140,Cash
TX00432,2024-01-06,Saturday,14,Black Tea,Tea,1,35,35,Mobile
TX00433,2024-01-06,Saturday,13,Latte,Coffee,1,95,95,Card
TX00434,2024-01-06,Saturday,19,Brownie,Dessert,2,110,220,Card
TX00435,2024-01-06,Saturday,13,Black Tea,Tea,1,35,35,Card
TX00436,2024-01-06,Saturday,19,Latte,Coffee,1,95,95,Card
TX00437,2024-01-06,Saturday,8,Latte,Coffee,3,95,285,Cash
TX00438,2024-01-06,Saturday,21,Green Tea,Tea,1,45,45,Card
TX00439,2024-01-06,Saturday,13,Croissant,Pastry,1,75,75,Card
TX00440,2024-01-06,Saturday,9,Cappuccino,Coffee,1,90,90,Card
TX00441,2024-01-06,Saturday,12,Filter Coffee,Coffee,1,70,70,Cash
TX00442,2024-01-06,Saturday,20,Sandwich,Food,2,130,260,Card
TX00443,2024-01-06,Saturday,18,Green Tea,Tea,1,45,45,Cash
TX00444,2024-01-06,Saturday,8,Croissant,Pastry,1,75,75,Cash
TX00445,2024-01-06,Saturday,18,Sandwich,Food,1,130,130,Card
TX00446,2024-01-06,Saturday,8,Filter Coffee,Coffee,1,70,70,Cash
TX00447,2024-01-06,Saturday,14,Cheesecake,Dessert,1,140,140,Card
TX00448,2024-01-06,Saturday,18,Espresso,Coffee,1,65,65,Card
TX00449,2024-01-06,Saturday,21,Brownie,Dessert,1,110,110,Card
TX00450,2024-01-06,Saturday,12,Brownie,Dessert,1,110,110,Card
TX00451,2024-01-06,Saturday,9,Espresso,Coffee,1,65,65,Cash
TX00452,2024-01-06,Saturday,10,Espresso,Coffee,1,65,65,Mobile
TX00453,2024-01-06,Saturday,11,Brownie,Dessert,1,110,110,Card
TX00454,2024-01-06,Saturday,10,Espresso,Coffee,1,65,65,Cash
TX00455,2024-01-06,Saturday,18,Green Tea,Tea,1,45,45,Mobile
TX00456,2024-01-06,Saturday,19,Filter Coffee,Coffee,3,70,210,Card
TX00457,2024-01-06,Saturday,16,Brownie,Dessert,2,110,220,Cash
TX00458,2024-01-06,Saturday,9,Cappuccino,Coffee,2,90,180,Card
TX00459,2024-01-06,Saturday,12,Black Tea,Tea,1,35,35,Card
TX00460,2024-01-06,Saturday,21,Cappuccino,Coffee,1,90,90,Card
TX00461,2024-01-06,Saturday,20,Cheesecake,Dessert,1,140,140,Cash
TX00462,2024-01-06,Saturday,20,Croissant,Pastry,2,75,150,Card
TX00463,2024-01-06,Saturday,19,Green Tea,Tea,2,45,90,Cash
TX00464,2024-01-06,Saturday,19,Cheesecake,Dessert,1,140,140,Card
TX00465,2024-01-06,Saturday,22,Sandwich,Food,1,130,130,Card
TX00466,2024-01-06,Saturday,9,Green Tea,Tea,2,45,90,Card
TX00467,2024-01-06,Saturday,14,Croissant,Pastry,1,75,75,Card
TX00468,2024-01-06,Saturday,17,Green Tea,Tea,1,45,45,Card
TX00469,2024-01-06,Saturday,18,Croissant,Pastry,1,75,75,Cash
TX00470,2024-01-06,Saturday,9,Filter Coffee,Coffee,1,70,70,Card
TX00471,2024-01-06,Saturday,18,Sandwich,Food,1,130,130,Card
TX00472,2024-01-06,Saturday,19,Cappuccino,Coffee,1,90,90,Cash
TX00473,2024-01-06,Saturday,17,Cappuccino,Coffee,1,90,90,Cash
TX00474,2024-01-06,Saturday,15,Espresso,Coffee,2,65,130,Card
TX00475,2024-01-06,Saturday,19,Cappuccino,Coffee,2,90,180,Card
TX00476,2024-01-06,Saturday,12,Latte,Coffee,1,95,95,Mobile
TX00477,2024-01-06,Saturday,22,Black Tea,Tea,1,35,35,Cash
TX00478,2024-01-07,Sunday,12,Black Tea,Tea,1,35,35,Card
TX00479,2024-01-07,Sunday,17,Black Tea,Tea,2,35,70,Card
TX00480,2024-01-07,Sunday,17,Green Tea,Tea,1,45,45,Card
TX00481,2024-01-07,Sunday,16,Green Tea,Tea,1,45,45,Card
TX00482,2024-01-07,Sunday,18,Croissant,Pastry,1,75,75,Cash
TX00483,2024-01-07,Sunday,14,Espresso,Coffee,1,65,65,Card
TX00484,2024-01-07,Sunday,19,Brownie,Dessert,2,110,220,Card
TX00485,2024-01-07,Sunday,13,Latte,Coffee,1,95,95,Card
TX00486,2024-01-07,Sunday,9,Latte,Coffee,1,95,95,Cash
TX00487,2024-01-07,Sunday,22,Sandwich,Food,1,130,130,Card
TX00488,2024-01-07,Sunday,18,Brownie,Dessert,1,110,110,Card
TX00489,2024-01-07,Sunday,20,Black Tea,Tea,1,35,35,Card
TX00490,2024-01-07,Sunday,10,Cappuccino,Coffee,1,90,90,Card
TX00491,2024-01-07,Sunday,8,Croissant,Pastry,1,75,75,Card
TX00492,2024-01-07,Sunday,11,Croissant,Pastry,1,75,75,Card
TX00493,2024-01-07,Sunday,20,Croissant,Pastry,1,75,75,Cash
TX00494,2024-01-07,Sunday,13,Black Tea,Tea,1,35,35,Card
TX00495,2024-01-07,Sunday,19,Green Tea,Tea,1,45,45,Cash
TX00496,2024-01-07,Sunday,19,Latte,Coffee,1,95,95,Card
TX00497,2024-01-07,Sunday,19,Cheesecake,Dessert,2,140,280,Card
TX00498,2024-01-07,Sunday,8,Cappuccino,Coffee,1,90,90,Card
TX00499,2024-01-07,Sunday,20,Filter Coffee,Coffee,1,70,70,Cash
TX00500,2024-01-07,Sunday,13,Brownie,Dessert,1,110,110,Card
TX00501,2024-01-07,Sunday,8,Espresso,Coffee,2,65,130,Card
TX00502,2024-01-07,Sunday,14,Black Tea,Tea,1,35,35,Mobile
TX00503,2024-01-07,Sunday,8,Black Tea,Tea,2,35,70,Card
TX00504,2024-01-07,Sunday,21,Espresso,Coffee,1,65,65,Card
TX00505,2024-01-07,Sunday,19,Sandwich,Food,1,130,130,Cash
TX00506,2024-01-07,Sunday,10,Filter Coffee,Coffee,1,70,70,Mobile
TX00507,2024-01-07,Sunday,17,Black Tea,Tea,1,35,35,Card
TX00508,2024-01-07,Sunday,10,Latte,Coffee,2,95,190,Card
TX00509,2024-01-07,Sunday,14,Latte,Coffee,2,95,190,Cash
TX00510,2024-01-07,Sunday,8,Green Tea,Tea,1,45,45,Card
TX00511,2024-01-07,Sunday,13,Black Tea,Tea,1,35,35,Mobile
TX00512,2024-01-07,Sunday,20,Cheesecake,Dessert,1,140,140,Card
TX00513,2024-01-07,Sunday,18,Cheesecake,Dessert,1,140,140,Card
TX00514,2024-01-07,Sunday,19,Green Tea,Tea,1,45,45,Cash
TX00515,2024-01-07,Sunday,10,Latte,Coffee,1,95,95,Card
TX00516,2024-01-07,Sunday,19,Green Tea,Tea,1,45,45,Mobile
TX00517,2024-01-07,Sunday,20,Croissant,Pastry,1,75,75,Card
TX00518,2024-01-07,Sunday,22,Brownie,Dessert,1,110,110,Card
TX00519,2024-01-07,Sunday,13,Sandwich,Food,1,130,130,Card
TX00520,2024-01-07,Sunday,9,Black Tea,Tea,2,35,70,Card
TX00521,2024-01-07,Sunday,19,Sandwich,Food,1,130,130,Card
TX00522,2024-01-07,Sunday,11,Brownie,Dessert,1,110,110,Cash
TX00523,2024-01-07,Sunday,19,Black Tea,Tea,2,35,70,Card
TX00524,2024-01-07,Sunday,9,Green Tea,Tea,2,45,90,Card
TX00525,2024-01-07,Sunday,20,Sandwich,Food,1,130,130,Mobile
TX00526,2024-01-07,Sunday,9,Latte,Coffee,1,95,95,Mobile
TX00527,2024-01-07,Sunday,18,Latte,Coffee,1,95,95,Card
TX00528,2024-01-07,Sunday,9,Croissant,Pastry,2,75,150,Card
TX00529,2024-01-07,Sunday,21,Green Tea,Tea,3,45,135,Cash
TX00530,2024-01-07,Sunday,17,Cappuccino,Coffee,2,90,180,Card
TX00531,2024-01-07,Sunday,9,Espresso,Coffee,1,65,65,Card
TX00532,2024-01-07,Sunday,18,Sandwich,Food,1,130,130,Cash
TX00533,2024-01-07,Sunday,10,Croissant,Pastry,2,75,150,Card
TX00534,2024-01-07,Sunday,18,Black Tea,Tea,1,35,35,Cash
TX00535,2024-01-07,Sunday,13,Filter Coffee,Coffee,1,70,70,Cash
TX00536,2024-01-07,Sunday,12,Latte,Coffee,1,95,95,Cash
TX00537,2024-01-07,Sunday,9,Latte,Coffee,1,95,95,Card
TX00538,2024-01-07,Sunday,13,Brownie,Dessert,1,110,110,Cash
TX00539,2024-01-07,Sunday,12,Croissant,Pastry,1,75,75,Mobile
TX00540,2024-01-07,Sunday,17,Latte,Coffee,1,95,95,Card
TX00541,2024-01-07,Sunday,18,Espresso,Coffee,1,65,65,Cash
TX00542,2024-01-07,Sunday,10,Croissant,Pastry,1,75,75,Cash
TX00543,2024-01-07,Sunday,18,Green Tea,Tea,1,45,45,Card
TX00544,2024-01-07,Sunday,8,Cappuccino,Coffee,1,90,90,Mobile
TX00545,2024-01-07,Sunday,20,Brownie,Dessert,2,110,220,Cash
TX00546,2024-01-07,Sunday,10,Croissant,Pastry,1,75,75,Card
TX00547,2024-01-07,Sunday,9,Filter Coffee,Coffee,1,70,70,Cash
TX00548,2024-01-07,Sunday,15,Filter Coffee,Coffee,3,70,210,Card
TX00549,2024-01-07,Sunday,13,Espresso,Coffee,1,65,65,Mobile
TX00550,2024-01-07,Sunday,11,Croissant,Pastry,1,75,75,Mobile
TX00551,2024-01-07,Sunday,19,Croissant,Pastry,1,75,75,Mobile
TX00552,2024-01-07,Sunday,18,Filter Coffee,Coffee,2,70,140,Card
TX00553,2024-01-07,Sunday,20,Latte,Coffee,1,95,95,Card
TX00554,2024-01-07,Sunday,9,Latte,Coffee,1,95,95,Card
TX00555,2024-01-07,Sunday,11,Black Tea,Tea,1,35,35,Card
TX00556,2024-01-07,Sunday,19,Espresso,Coffee,2,65,130,Cash
TX00557,2024-01-07,Sunday,18,Cheesecake,Dessert,2,140,280,Card
TX00558,2024-01-07,Sunday,8,Latte,Coffee,2,95,190,Card
TX00559,2024-01-07,Sunday,16,Sandwich,Food,2,130,260,Card
TX00560,2024-01-07,Sunday,8,Croissant,Pastry,1,75,75,Card
TX00561,2024-01-07,Sunday,9,Croissant,Pastry,1,75,75,Cash
TX00562,2024-01-07,Sunday,20,Cheesecake,Dessert,1,140,140,Card
TX00563,2024-01-07,Sunday,11,Filter Coffee,Coffee,2,70,140,Card
TX00564,2024-01-07,Sunday,20,Green Tea,Tea,1,45,45,Cash
TX00565,2024-01-07,Sunday,17,Brownie,Dessert,1,110,110,Card
TX00566,2024-01-07,Sunday,9,Cappuccino,Coffee,1,90,90,Cash
TX00567,2024-01-07,Sunday,21,Cheesecake,Dessert,1,140,140,Card
TX00568,2024-01-07,Sunday,17,Espresso,Coffee,1,65,65,Card
TX00569,2024-01-07,Sunday,13,Espresso,Coffee,1,65,65,Card
TX00570,2024-01-07,Sunday,21,Black Tea,Tea,1,35,35,Card
TX00571,2024-01-07,Sunday,17,Filter Coffee,Coffee,1,70,70,Card
TX00572,2024-01-07,Sunday,8,Espresso,Coffee,1,65,65,Card
TX00573,2024-01-07,Sunday,9,Cappuccino,Coffee,2,90,180,Card
TX00574,2024-01-07,Sunday,14,Cappuccino,Coffee,2,90,180,Card
TX00575,2024-01-07,Sunday,9,Black Tea,Tea,1,35,35,Card
TX00576,2024-01-07,Sunday,14,Croissant,Pastry,1,75,75,Cash
TX00577,2024-01-07,Sunday,22,Latte,Coffee,1,95,95,Card
TX00578,2024-01-07,Sunday,13,Black Tea,Tea,2,35,70,Cash
TX00579,2024-01-07,Sunday,17,Black Tea,Tea,2,35,70,Mobile
TX00580,2024-01-07,Sunday,19,Espresso,Coffee,1,65,65,Card
TX00581,2024-01-07,Sunday,10,Espresso,Coffee,1,65,65,Cash
TX00582,2024-01-07,Sunday,9,Cappuccino,Coffee,1,90,90,Card
TX00583,2024-01-07,Sunday,9,Filter Coffee,Coffee,2,70,140,Card
TX00584,2024-01-07,Sunday,9,Cappuccino,Coffee,2,90,180,Cash
TX00585,2024-01-07,Sunday,18,Black Tea,Tea,1,35,35,Card
TX00586,2024-01-08,Monday,18,Sandwich,Food,1,130,130,Mobile
TX00587,2024-01-08,Monday,18,Latte,Coffee,2,95,190,Card
TX00588,2024-01-08,Monday,14,Latte,Coffee,1,95,95,Card
TX00589,2024-01-08,Monday,11,Filter Coffee,Coffee,1,70,70,Card
TX00590,2024-01-08,Monday,9,Filter Coffee,Coffee,1,70,70,Cash
TX00591,2024-01-08,Monday,18,Croissant,Pastry,1,75,75,Card
TX00592,2024-01-08,Monday,18,Filter Coffee,Coffee,1,70,70,Cash
TX00593,2024-01-08,Monday,13,Brownie,Dessert,2,110,220,Cash
TX00594,2024-01-08,Monday,20,Green Tea,Tea,1,45,45,Card
TX00595,2024-01-08,Monday,12,Cheesecake,Dessert,1,140,140,Cash
TX00596,2024-01-08,Monday,12,Latte,Coffee,1,95,95,Card
TX00597,2024-01-08,Monday,20,Black Tea,Tea,1,35,35,Card
TX00598,2024-01-08,Monday,18,Cheesecake,Dessert,1,140,140,Card
TX00599,2024-01-08,Monday,13,Filter Coffee,Coffee,1,70,70,Card
TX00600,2024-01-08,Monday,12,Cappuccino,Coffee,3,90,270,Card
TX00601,2024-01-08,Monday,18,Latte,Coffee,1,95,95,Card
TX00602,2024-01-08,Monday,14,Sandwich,Food,1,130,130,Card
TX00603,2024-01-08,Monday,8,Cappuccino,Coffee,1,90,90,Card
TX00604,2024-01-08,Monday,19,Green Tea,Tea,1,45,45,Mobile
TX00605,2024-01-08,Monday,9,Sandwich,Food,1,130,130,Mobile
TX00606,2024-01-08,Monday,17,Croissant,Pastry,3,75,225,Card
TX00607,2024-01-08,Monday,21,Black Tea,Tea,1,35,35,Card
TX00608,2024-01-08,Monday,15,Latte,Coffee,1,95,95,Card
TX00609,2024-01-08,Monday,19,Croissant,Pastry,1,75,75,Card
TX00610,2024-01-08,Monday,10,Latte,Coffee,1,95,95,Card
TX00611,2024-01-08,Monday,11,Sandwich,Food,1,130,130,Card
TX00612,2024-01-08,Monday,16,Latte,Coffee,1,95,95,Cash
TX00613,2024-01-08,Monday,14,Black Tea,Tea,3,35,105,Mobile
TX00614,2024-01-08,Monday,17,Cheesecake,Dessert,1,140,140,Card
TX00615,2024-01-08,Monday,13,Espresso,Coffee,1,65,65,Card
TX00616,2024-01-08,Monday,10,Sandwich,Food,2,130,260,Cash
TX00617,2024-01-08,Monday,14,Croissant,Pastry,1,75,75,Cash
TX00618,2024-01-08,Monday,9,Croissant,Pastry,1,75,75,Mobile
TX00619,2024-01-08,Monday,21,Latte,Coffee,1,95,95,Mobile
TX00620,2024-01-08,Monday,14,Croissant,Pastry,1,75,75,Card
TX00621,2024-01-08,Monday,11,Latte,Coffee,2,95,190,Card
TX00622,2024-01-08,Monday,14,Black Tea,Tea,1,35,35,Cash
TX00623,2024-01-08,Monday,21,Black Tea,Tea,2,35,70,Cash
TX00624,2024-01-08,Monday,16,Sandwich,Food,1,130,130,Card
TX00625,2024-01-08,Monday,20,Green Tea,Tea,2,45,90,Mobile
TX00626,2024-01-08,Monday,8,Croissant,Pastry,1,75,75,Card
TX00627,2024-01-08,Monday,17,Sandwich,Food,1,130,130,Card
TX00628,2024-01-08,Monday,18,Brownie,Dessert,1,110,110,Card
TX00629,2024-01-08,Monday,11,Cappuccino,Coffee,2,90,180,Card
TX00630,2024-01-08,Monday,10,Sandwich,Food,1,130,130,Mobile
TX00631,2024-01-08,Monday,18,Croissant,Pastry,1,75,75,Card
TX00632,2024-01-08,Monday,19,Croissant,Pastry,1,75,75,Card
TX00633,2024-01-08,Monday,19,Brownie,Dessert,1,110,110,Cash
TX00634,2024-01-08,Monday,20,Cheesecake,Dessert,1,140,140,Card
TX00635,2024-01-08,Monday,8,Cappuccino,Coffee,1,90,90,Card
TX00636,2024-01-08,Monday,12,Latte,Coffee,2,95,190,Mobile
TX00637,2024-01-08,Monday,8,Sandwich,Food,1,130,130,Card
TX00638,2024-01-08,Monday,8,Filter Coffee,Coffee,2,70,140,Cash
TX00639,2024-01-08,Monday,8,Espresso,Coffee,1,65,65,Card
TX00640,2024-01-08,Monday,10,Latte,Coffee,2,95,190,Mobile
TX00641,2024-01-08,Monday,13,Sandwich,Food,1,130,130,Card
TX00642,2024-01-08,Monday,10,Black Tea,Tea,3,35,105,Card
TX00643,2024-01-08,Monday,12,Cheesecake,Dessert,1,140,140,Mobile
TX00644,2024-01-08,Monday,14,Black Tea,Tea,1,35,35,Cash
TX00645,2024-01-08,Monday,8,Green Tea,Tea,1,45,45,Cash
TX00646,2024-01-08,Monday,19,Croissant,Pastry,1,75,75,Card
TX00647,2024-01-08,Monday,9,Brownie,Dessert,1,110,110,Card
TX00648,2024-01-08,Monday,11,Espresso,Coffee,1,65,65,Card
TX00649,2024-01-08,Monday,19,Black Tea,Tea,1,35,35,Card
TX00650,2024-01-08,Monday,8,Latte,Coffee,1,95,95,Card
TX00651,2024-01-08,Monday,20,Espresso,Coffee,1,65,65,Cash
TX00652,2024-01-08,Monday,11,Espresso,Coffee,1,65,65,Card
TX00653,2024-01-08,Monday,20,Black Tea,Tea,2,35,70,Mobile
TX00654,2024-01-08,Monday,13,Sandwich,Food,1,130,130,Mobile
TX00655,2024-01-08,Monday,9,Green Tea,Tea,1,45,45,Card
TX00656,2024-01-08,Monday,17,Brownie,Dessert,1,110,110,Card
TX00657,2024-01-08,Monday,18,Cheesecake,Dessert,2,140,280,Cash
TX00658,2024-01-08,Monday,21,Brownie,Dessert,1,110,110,Card
TX00659,2024-01-08,Monday,19,Cheesecake,Dessert,1,140,140,Card
TX00660,2024-01-08,Monday,21,Green Tea,Tea,1,45,45,Card
TX00661,2024-01-08,Monday,10,Cappuccino,Coffee,1,90,90,Card
TX00662,2024-01-08,Monday,19,Black Tea,Tea,2,35,70,Cash
TX00663,2024-01-08,Monday,10,Black Tea,Tea,1,35,35,Mobile
TX00664,2024-01-08,Monday,10,Green Tea,Tea,1,45,45,Card
TX00665,2024-01-08,Monday,9,Black Tea,Tea,1,35,35,Card
TX00666,2024-01-08,Monday,18,Black Tea,Tea,1,35,35,Card
TX00667,2024-01-08,Monday,20,Filter Coffee,Coffee,1,70,70,Card
TX00668,2024-01-08,Monday,9,Filter Coffee,Coffee,1,70,70,Cash
TX00669,2024-01-08,Monday,8,Cappuccino,Coffee,1,90,90,Card
TX00670,2024-01-08,Monday,9,Cappuccino,Coffee,1,90,90,Card
TX00671,2024-01-08,Monday,14,Green Tea,Tea,1,45,45,Card
TX00672,2024-01-09,Tuesday,18,Black Tea,Tea,2,35,70,Cash
TX00673,2024-01-09,Tuesday,14,Sandwich,Food,1,130,130,Card
TX00674,2024-01-09,Tuesday,19,Croissant,Pastry,1,75,75,Card
TX00675,2024-01-09,Tuesday,8,Cappuccino,Coffee,2,90,180,Card
TX00676,2024-01-09,Tuesday,12,Filter Coffee,Coffee,1,70,70,Card
TX00677,2024-01-09,Tuesday,18,Sandwich,Food,2,130,260,Card
TX00678,2024-01-09,Tuesday,20,Brownie,Dessert,2,110,220,Card
TX00679,2024-01-09,Tuesday,13,Filter Coffee,Coffee,1,70,70,Card
TX00680,2024-01-09,Tuesday,10,Filter Coffee,Coffee,1,70,70,Card
TX00681,2024-01-09,Tuesday,8,Sandwich,Food,2,130,260,Cash
TX00682,2024-01-09,Tuesday,22,Cheesecake,Dessert,2,140,280,Card
TX00683,2024-01-09,Tuesday,12,Cappuccino,Coffee,1,90,90,Card
TX00684,2024-01-09,Tuesday,17,Brownie,Dessert,1,110,110,Card
TX00685,2024-01-09,Tuesday,19,Cheesecake,Dessert,1,140,140,Cash
TX00686,2024-01-09,Tuesday,10,Cappuccino,Coffee,2,90,180,Card
TX00687,2024-01-09,Tuesday,13,Croissant,Pastry,1,75,75,Card
TX00688,2024-01-09,Tuesday,9,Espresso,Coffee,1,65,65,Card
TX00689,2024-01-09,Tuesday,9,Sandwich,Food,1,130,130,Card
TX00690,2024-01-09,Tuesday,14,Cheesecake,Dessert,1,140,140,Card
TX00691,2024-01-09,Tuesday,19,Green Tea,Tea,1,45,45,Card
TX00692,2024-01-09,Tuesday,8,Latte,Coffee,1,95,95,Card
TX00693,2024-01-09,Tuesday,8,Croissant,Pastry,3,75,225,Cash
TX00694,2024-01-09,Tuesday,20,Cappuccino,Coffee,2,90,180,Card
TX00695,2024-01-09,Tuesday,21,Sandwich,Food,1,130,130,Mobile
TX00696,2024-01-09,Tuesday,16,Cappuccino,Coffee,1,90,90,Card
TX00697,2024-01-09,Tuesday,8,Black Tea,Tea,3,35,105,Card
TX00698,2024-01-09,Tuesday,19,Sandwich,Food,2,130,260,Mobile
TX00699,2024-01-09,Tuesday,14,Sandwich,Food,2,130,260,Card
TX00700,2024-01-09,Tuesday,14,Brownie,Dessert,1,110,110,Cash
TX00701,2024-01-09,Tuesday,18,Cappuccino,Coffee,1,90,90,Cash
TX00702,2024-01-09,Tuesday,14,Espresso,Coffee,1,65,65,Card
TX00703,2024-01-09,Tuesday,20,Cappuccino,Coffee,1,90,90,Card
TX00704,2024-01-09,Tuesday,11,Croissant,Pastry,1,75,75,Card
TX00705,2024-01-09,Tuesday,13,Espresso,Coffee,1,65,65,Cash
TX00706,2024-01-09,Tuesday,9,Cappuccino,Coffee,1,90,90,Mobile
TX00707,2024-01-09,Tuesday,22,Espresso,Coffee,2,65,130,Card
TX00708,2024-01-09,Tuesday,12,Brownie,Dessert,2,110,220,Mobile
TX00709,2024-01-09,Tuesday,16,Filter Coffee,Coffee,2,70,140,Card
TX00710,2024-01-09,Tuesday,16,Filter Coffee,Coffee,1,70,70,Card
TX00711,2024-01-09,Tuesday,10,Croissant,Pastry,1,75,75,Card
TX00712,2024-01-09,Tuesday,10,Espresso,Coffee,1,65,65,Card
TX00713,2024-01-09,Tuesday,20,Filter Coffee,Coffee,2,70,140,Card
TX00714,2024-01-09,Tuesday,13,Green Tea,Tea,1,45,45,Cash
TX00715,2024-01-09,Tuesday,11,Cappuccino,Coffee,2,90,180,Mobile
